date,year,title,simple_title,artist,main_artist,peak_pos,last_pos,weeks,rank,change,spotify_link,spotify_id,video_link,all_genre,main_genre,broad_genre,album,album_uri,num_songs_on_album,album_type,release_date
11/12/16,NA,Lockjaw,lockjaw,french montana,french montana,73,97,13,96,1,,,,"[u'hip hop', u'pop', u'pop rap', u'rap', u'southern hip hop', u'trap music']",[u'trap music'],rap,Lockjaw,spotify:album:7sSW3tQBtQrO7f6uO4Bcxq,1,single,5/27/16
11/12/16,NA,You & Me,you & me,marc e. bassy,marc e. bassy,58,92,16,97,-5,,,,"[u'indie r&b', u'pop', u'pop rap', u'rap']",[u'rap'],r&b,Groovy People,spotify:album:2a8IWtMGQl8oIA3lUtLDQw,5,single,8/5/16
11/18/17,NA,Location,location,khalid,khalid,16,43,43,48,-5,,,,"[u'indie r&b', u'pop']",[u'pop'],r&b,American Teen,spotify:album:6kf46HbnYCZzP6rjvQHYzg,15,album,4/27/17
11/18/17,NA,Heartache On The Dance Floor,heartache on the dance floor,jon pardi,jon pardi,47,95,18,92,3,,,,"[u'contemporary country', u'country', u'country road', u'modern country rock']",[u'modern country rock'],country,California Sunrise,spotify:album:1DTBcVfk3zXPHRmgpY6rFZ,12,album,5/13/16
11/18/17,NA,B.E.D.,b.e.d.,jacquees,jacquees,69,97,13,93,4,,,,"[u'dance pop', u'deep pop r&b', u'indie r&b', u'pop', u'pop rap', u'r&b', u'rap', u'southern hip hop', u'trap music', u'urban contemporary']",[u'urban contemporary'],r&b,B.E.D.,spotify:album:3DJJmg5Vz3GHFO1f1ow4NU,1,single,7/8/16
11/18/17,NA,Too Hotty,too hotty,"quavo, takeoff",quavo,91,99,4,96,3,,,,[],[],unknown,unknown,unknown,unknown,unknown,unknown
11/18/17,NA,All The Pretty Girls,all the pretty girls,kenny chesney,kenny chesney,63,87,14,97,-10,,,,"[u'contemporary country', u'country', u'country road']",[u'country road'],country,Cosmic Hallelujah,spotify:album:0bBHLytjtuHYxKxuAE5G5G,12,album,4/28/17
11/18/17,NA,More Girls Like You,more girls like you,kip moore,kip moore,66,89,12,99,-10,,,,"[u'contemporary country', u'country', u'country road', u'modern country rock']",[u'modern country rock'],country,SLOWHEART,spotify:album:03hlPprQQU9VN1H4GaDWoi,13,album,9/8/17
11/18/17,NA,High End,high end,chris brown,chris brown,82,0,2,100,Re-Entry,,,,"[u'dance pop', u'pop', u'pop rap', u'r&b', u'rap']",[u'rap'],r&b,High End,spotify:album:7dqvALdIFh6vXHBMBsbcf8,1,single,10/13/17
11/19/16,NA,Hymn For The Weekend,hymn for the weekend,coldplay,coldplay,25,36,23,41,-5,,,,"[u'permanent wave', u'pop']",[u'pop'],pop,Hymn For The Weekend (Seeb Remix),spotify:album:0ezwRysfWCrR5tDgpBwkIw,1,single,3/25/16
11/19/16,NA,Froze,froze,meek mill,meek mill,68,0,1,68,New,,,,"[u'hip hop', u'pop', u'pop rap', u'rap', u'southern hip hop', u'trap music']",[u'trap music'],rap,DC4,spotify:album:6sNbRwX0lZREkdmUSDsVzo,14,album,10/28/16
11/19/16,NA,Offended,offended,meek mill,meek mill,70,0,1,70,New,,,,"[u'hip hop', u'pop', u'pop rap', u'rap', u'southern hip hop', u'trap music']",[u'trap music'],rap,DC4,spotify:album:6sNbRwX0lZREkdmUSDsVzo,14,album,10/28/16
11/19/16,NA,"Two Birds, One Stone","two birds, one stone",drake,drake,73,0,1,73,New,,,,"[u'canadian hip hop', u'canadian pop', u'hip hop', u'pop rap', u'rap']",[u'rap'],rap,"Two Birds, One Stone",spotify:album:7lSzDTrSFQq6UDbdKnqHkl,1,single,10/28/16
11/19/16,NA,On The Regular,on the regular,meek mill,meek mill,75,0,1,75,New,,,,"[u'hip hop', u'pop', u'pop rap', u'rap', u'southern hip hop', u'trap music']",[u'trap music'],rap,DC4,spotify:album:6sNbRwX0lZREkdmUSDsVzo,14,album,10/28/16
11/19/16,NA,The Difference,the difference,meek mill,meek mill,84,0,1,84,New,,,,"[u'hip hop', u'pop', u'pop rap', u'rap', u'southern hip hop', u'trap music']",[u'trap music'],rap,DC4,spotify:album:6sNbRwX0lZREkdmUSDsVzo,14,album,10/28/16
11/19/16,NA,Blue Notes,blue notes,meek mill,meek mill,93,0,1,93,New,,,,"[u'hip hop', u'pop', u'pop rap', u'rap', u'southern hip hop', u'trap music']",[u'trap music'],rap,DC4,spotify:album:6sNbRwX0lZREkdmUSDsVzo,14,album,10/28/16
11/19/16,NA,Blessed Up,blessed up,meek mill,meek mill,97,0,1,97,New,,,,"[u'hip hop', u'pop', u'pop rap', u'rap', u'southern hip hop', u'trap music']",[u'trap music'],rap,DC4,spotify:album:6sNbRwX0lZREkdmUSDsVzo,14,album,10/28/16
11/19/16,NA,Cool Girl,cool girl,tove lo,tove lo,84,0,5,100,Re-Entry,,,,"[u'dance pop', u'metropopolis', u'pop', u'post-teen pop', u'swedish pop', u'swedish synthpop', u'tropical house']",[u'tropical house'],edm,Lady Wood,spotify:album:1tuekzsMZQOuiMejKP6t2Y,12,album,10/28/16
11/25/17,NA,Wild Thoughts,wild thoughts,dj khaled,dj khaled,2,38,21,48,-10,,,,"[u'dance pop', u'dirty south rap', u'hip hop', u'pop', u'pop rap', u'r&b', u'rap', u'southern hip hop', u'trap music', u'urban contemporary']",[u'urban contemporary'],r&b,Grateful,spotify:album:3HhZbSJdhOqMSaRbEt3gtw,23,album,6/22/17
11/25/17,NA,Body Like A Back Road,body like a back road,sam hunt,sam hunt,6,49,41,49,0,,,,[u'contemporary country'],[u'contemporary country'],country,Body Like A Back Road,spotify:album:2N7kidh1wA9EoLdf16QWrz,1,single,2/1/17
11/25/17,NA,My Choppa Hate N****s,my choppa hate n****s,21 savage,21 savage,73,94,2,73,21,,,,"[u'pop', u'rap', u'trap music']",[u'trap music'],rap,Without Warning,spotify:album:0MV1yCXcNNQBfwApqAVkH0,10,album,10/30/17
11/25/17,NA,Pray,pray,sam smith,sam smith,55,0,2,82,Re-Entry,,,,[u'pop'],[u'pop'],pop,Pray,spotify:album:3gbmTgBJupHlQnao4t4RDP,1,single,3/29/18
11/25/17,NA,Wait,wait,maroon 5,maroon 5,93,0,1,93,New,,,,"[u'dance pop', u'pop']",[u'pop'],pop,Red Pill Blues (Deluxe),spotify:album:1qvLKCq4Xh355Fq0VswCpH,15,album,11/3/17
11/25/17,NA,Mad Stalkers,mad stalkers,"21 savage, offset",21 savage,99,0,1,99,New,,,,"[u'pop', u'rap', u'trap music']",[u'trap music'],rap,Without Warning,spotify:album:0MV1yCXcNNQBfwApqAVkH0,10,album,10/30/17
11/25/17,NA,Nightmare,nightmare,offset,offset,100,0,1,100,New,,,,[u'trap music'],[u'trap music'],rap,Without Warning,spotify:album:0MV1yCXcNNQBfwApqAVkH0,10,album,10/30/17
11/26/16,NA,"Sit Still, Look Pretty","sit still, look pretty",daya,daya,28,36,24,38,-2,,,,"[u'dance pop', u'pop', u'post-teen pop']",[u'post-teen pop'],pop,"Sit Still, Look Pretty",spotify:album:0T8SCja56F4lhZXyOcBTIV,14,album,10/7/16
11/26/16,NA,Money Longer,money longer,lil uzi vert,lil uzi vert,54,60,22,62,-2,,,,"[u'pop', u'rap', u'trap music']",[u'trap music'],rap,Lil Uzi Vert Vs. The World,spotify:album:7mgdTKTCdfnLoa1HXHvLYM,9,album,5/27/16
11/26/16,NA,No Limit,no limit,usher,usher,32,62,20,69,-7,,,,"[u'dance pop', u'pop', u'pop rap', u'r&b', u'urban contemporary']",[u'urban contemporary'],r&b,No Limit,spotify:album:2zX1EQ7KjKEV6iA17xqfBM,1,single,6/13/16
11/26/16,NA,I Know Somebody,i know somebody,locash,locash,52,82,11,92,-10,,,,"[u'contemporary country', u'country road', u'modern country rock']",[u'modern country rock'],country,The Fighters,spotify:album:4bFHnxbX9eT5WQPo1wvQe6,11,album,6/17/16
11/26/16,NA,All Eyez,all eyez,the game,the game,79,87,5,93,-6,,,,"[u'dirty south rap', u'gangster rap', u'hip hop', u'pop rap', u'rap', u'southern hip hop', u'trap music']",[u'trap music'],rap,1992,spotify:album:0Fn0R9r4naqKNDjCTEg5e7,13,album,10/14/16
11/26/16,NA,"Wat U Mean (Aye, Aye, Aye)",wat u mean ,dae dae,dae dae,66,99,17,95,4,,,,"[u'deep trap', u'dwn trap', u'rap', u'southern hip hop', u'trap music']",[u'trap music'],rap,"Wat U Mean (Aye, Aye, Aye)",spotify:album:6KgqnT2piwRDRbU8Obxlva,1,single,3/4/16
11/26/16,NA,Hold Up,hold up,beyonce,beyonce,13,0,14,99,Re-Entry,,,,"[u'dance pop', u'pop', u'post-teen pop', u'r&b']",[u'r&b'],r&b,Lullaby Renditions of Beyonc̩,spotify:album:1svGdT5vUJJCM3LMKCZngi,13,album,2/24/17
11/26/16,NA,Gangsta,gangsta,kehlani,kehlani,41,0,12,100,Re-Entry,,,,"[u'dance pop', u'indie r&b', u'pop', u'post-teen pop', u'r&b']",[u'r&b'],r&b,Suicide Squad: The Album,spotify:album:5rOHrnrRomvSJhQLGVtfJ8,14,compilation,8/5/16
11/4/17,NA,Say You Won't Let Go,say you won't let go,james arthur,james arthur,11,42,52,46,-4,,,,"[u'dance pop', u'neo mellow', u'pop', u'post-teen pop', u'talent show']",[u'talent show'],pop,Back from the Edge,spotify:album:7oiJYvEJHsmYtrgviAVIBD,17,album,10/28/16
11/4/17,NA,No Promises,no promises,cheat codes,cheat codes,38,43,23,49,-6,,,,"[u'dance pop', u'edm', u'indie poptimism', u'pop', u'post-teen pop', u'tropical house']",[u'tropical house'],edm,No Promises (feat. Demi Lovato),spotify:album:6h3fnzKZqjV0R5gP9iTUBh,1,single,3/31/17
11/4/17,NA,Small Town Boy,small town boy,dustin lynch,dustin lynch,36,50,20,53,-3,,,,"[u'contemporary country', u'country', u'country road', u'modern country rock']",[u'modern country rock'],country,Current Mood,spotify:album:23cuZhPWDfX1uKD4qwuv7t,13,album,9/8/17
11/4/17,NA,Curve,curve,gucci mane,gucci mane,67,0,3,71,Re-Entry,,,,"[u'dirty south rap', u'hip hop', u'pop', u'pop rap', u'rap', u'southern hip hop', u'trap music']",[u'trap music'],rap,Mr. Davis,spotify:album:2aTOwGU66ocsf8IQpOI0XZ,17,album,10/13/17
11/4/17,NA,Feels,feels,calvin harris,calvin harris,20,78,18,94,-16,,,,"[u'dance pop', u'edm', u'electro house', u'house', u'pop', u'progressive house']",[u'progressive house'],edm,Funk Wav Bounces Vol.1,spotify:album:2HaqChIDc5go3qxVunBDK0,10,album,6/30/17
11/4/17,NA,Stunting Ain't Nuthin,stunting ain't nuthin,gucci mane,gucci mane,95,0,1,95,New,,,,"[u'dirty south rap', u'hip hop', u'pop', u'pop rap', u'rap', u'southern hip hop', u'trap music']",[u'trap music'],rap,Mr. Davis,spotify:album:2aTOwGU66ocsf8IQpOI0XZ,17,album,10/13/17
11/4/17,NA,They Don't Know,they don't know,jason aldean,jason aldean,67,79,12,99,-20,,,,"[u'contemporary country', u'country', u'country road']",[u'country road'],country,They Don't Know,spotify:album:64IFfMf7W67CLvXaYeRNB6,15,album,9/9/16
11/4/17,NA,Do I Make You Wanna,do i make you wanna,billy currington,billy currington,47,100,19,100,0,,,,"[u'contemporary country', u'country', u'country road', u'modern country rock']",[u'modern country rock'],country,Summer Forever,spotify:album:3OkqAak6KhIQExElXif7UW,12,album,6/2/15
11/5/16,NA,For Free,for free,dj khaled,dj khaled,13,41,20,47,-6,,,,"[u'dance pop', u'dirty south rap', u'hip hop', u'pop', u'pop rap', u'r&b', u'rap', u'southern hip hop', u'trap music', u'urban contemporary']",[u'urban contemporary'],r&b,For Free,spotify:album:5LtfnA65xcuxkP4iQwVsgA,1,single,6/17/16
11/5/16,NA,Work From Home,work from home,fifth harmony,fifth harmony,4,46,34,49,-3,,,,"[u'dance pop', u'girl group', u'pop', u'post-teen pop', u'talent show']",[u'talent show'],pop,7/27 (Deluxe),spotify:album:0pF0oyuPNdOObniB1Ng0kW,12,album,5/27/16
11/5/16,NA,Blow Your Mind (Mwah),blow your mind ,dua lipa,dua lipa,72,0,1,72,Hot Shot Debut,,,,[u'pop'],[u'pop'],pop,Blow Your Mind (Mwah),spotify:album:7fb7W4noziWjuzWsdr3DzT,1,single,8/26/16
11/5/16,NA,Different For Girls,different for girls,dierks bentley,dierks bentley,42,75,20,83,-8,,,,"[u'contemporary country', u'country', u'country road']",[u'country road'],country,Black,spotify:album:2GIrLP0PWskhZAJaHQtDux,13,album,6/10/16
11/5/16,NA,THat Part,that part,schoolboy q,schoolboy q,40,92,20,86,6,,,,"[u'gangster rap', u'hip hop', u'pop', u'pop rap', u'rap', u'southern hip hop', u'trap music', u'underground hip hop']",[u'underground hip hop'],rap,Blank Face LP,spotify:album:0YbpATCIng8Fz2JrfHmEf7,17,album,7/8/16
11/5/16,NA,All In My Head (Flex),all in my head ,fifth harmony,fifth harmony,24,88,18,89,-1,,,,"[u'dance pop', u'girl group', u'pop', u'post-teen pop', u'talent show']",[u'talent show'],pop,7/27 (Deluxe),spotify:album:0pF0oyuPNdOObniB1Ng0kW,12,album,5/27/16
11/5/16,NA,Rock On,rock on,tucker beathard,tucker beathard,62,69,10,91,-22,,,,unknown,unknown,pop,unknown,unknown,unknown,unknown,unknown
11/5/16,NA,I Met A Girl,i met a girl,william michael morgan,william michael morgan,60,78,9,94,-16,,,,"[u'contemporary country', u'lift kit']",[u'lift kit'],country,Vinyl,spotify:album:0g5rhDZDPOuaLlxCq0GZ2g,11,album,9/30/16
11/5/16,NA,I Got The Keys,i got the keys,dj khaled,dj khaled,30,98,17,96,2,,,,"[u'dance pop', u'dirty south rap', u'hip hop', u'pop', u'pop rap', u'r&b', u'rap', u'southern hip hop', u'trap music', u'urban contemporary']",[u'urban contemporary'],r&b,I Got the Keys,spotify:album:38yP2GRDDR9i6K8rWwx5gP,1,single,7/4/16
12/10/16,NA,Gold,gold,kiiara,kiiara,13,27,27,41,-14,,,,"[u'indie poptimism', u'pop', u'post-teen pop']",[u'post-teen pop'],rock,low kii savage,spotify:album:2EvTMiJyF3H4BoxNCL4HLh,6,single,3/22/16
12/10/16,NA,Sucker For Pain,sucker for pain,"lil wayne, wiz khalifa",lil wayne,15,37,22,42,-5,,,,"[u'hip hop', u'pop', u'pop rap', u'rap', u'trap music']",[u'trap music'],rap,Sucker For Pain (with Logic & Ty Dolla $ign feat. X Ambassadors),spotify:album:704GHNtZhEe9TBgleCNNGv,1,single,6/24/16
12/10/16,NA,Panda,panda,desiigner,desiigner,1,42,40,44,-2,,,,"[u'dwn trap', u'hip hop', u'pop', u'pop rap', u'rap', u'southern hip hop', u'trap music']",[u'trap music'],rap,Panda,spotify:album:1k3BLTc4VZ7beRBXL1SPN6,1,single,2/26/16
12/10/16,NA,Luv,luv,tory lanez,tory lanez,19,40,22,46,-6,,,,"[u'canadian hip hop', u'hip hop', u'indie r&b', u'pop', u'pop rap', u'r&b', u'rap', u'southern hip hop', u'trap music']",[u'trap music'],r&b,I Told You,spotify:album:5tBOCi2TekXZ1IbrmlBZO4,28,album,8/19/16
12/10/16,NA,My Way,my way,calvin harris,calvin harris,24,74,10,74,0,,,,"[u'dance pop', u'edm', u'electro house', u'house', u'pop', u'progressive house']",[u'progressive house'],edm,My Way,spotify:album:0dzeoQhVNzKkwM5ieOJC54,1,single,9/16/16
12/10/16,NA,Ain't My Fault,ain't my fault,zara larsson,zara larsson,76,79,7,76,3,,,,"[u'dance pop', u'edm', u'pop', u'post-teen pop', u'swedish pop', u'tropical house']",[u'tropical house'],edm,So Good,spotify:album:5YLRVHDVRw3QqWbeTGpC5B,15,album,3/17/17
12/10/16,NA,Move,move,luke bryan,luke bryan,50,73,14,78,-5,,,,"[u'contemporary country', u'country', u'country road']",[u'country road'],country,Kill The Lights (Deluxe),spotify:album:0WtCqmpVN7rRGfDMSWSXBA,16,album,8/7/15
12/10/16,NA,Slumber Party,slumber party,britney spears,britney spears,86,0,1,86,New,,,,"[u'dance pop', u'pop', u'pop rap', u'post-teen pop', u'r&b']",[u'r&b'],r&b,Glory (Deluxe Version),spotify:album:7gALIuQHKvpZR8EtbNZ7qK,17,album,8/26/16
12/10/16,NA,Vice,vice,miranda lambert,miranda lambert,47,84,19,88,-4,,,,"[u'contemporary country', u'country', u'country dawn', u'country road', u'modern country rock']",[u'modern country rock'],country,The Weight of These Wings,spotify:album:563h536tB6n8Dn62jr4RZG,24,album,11/18/16
12/10/16,NA,Litty,litty,meek mill,meek mill,49,85,4,89,-4,,,,"[u'hip hop', u'pop', u'pop rap', u'rap', u'southern hip hop', u'trap music']",[u'trap music'],rap,DC4,spotify:album:6sNbRwX0lZREkdmUSDsVzo,14,album,10/28/16
12/10/16,NA,PPAP (Pen-Pineapple-Apple-Pen),ppap ,pikotaro,pikotaro,77,93,4,90,3,,,,[],[],unknown,PPAP (Pen Pineapple Apple Pen) [Long Version],spotify:album:0TTreMWrqyCSiKJrnLjvlE,1,single,10/28/16
12/10/16,NA,Greenlight,greenlight,pitbull,pitbull,95,96,4,96,0,,,,"[u'dance pop', u'latin', u'pop', u'pop rap']",[u'pop rap'],rap,Greenlight,spotify:album:4NSmDaKvXiNU02sTbpPtmZ,1,single,7/22/16
12/10/16,NA,Infinite,infinite,eminem,eminem,97,0,1,97,New,,,,"[u'detroit hip hop', u'g funk', u'hip hop', u'rap']",[u'rap'],rap,Infinite,spotify:album:0FQ1ab1KzaOpZWZBFNNpzP,1,single,11/12/96
12/16/17,NA,Rake It Up,rake it up,yo gotti,yo gotti,8,27,22,34,-7,,,,"[u'dirty south rap', u'dwn trap', u'gangster rap', u'hip hop', u'memphis hip hop', u'pop', u'pop rap', u'rap', u'southern hip hop', u'trap music']",[u'trap music'],rap,I Still Am,spotify:album:1tSsb3t0pqVVONvBJivoT9,13,album,10/27/17
12/16/17,NA,Praying,praying,kesha,kesha,22,26,21,35,-9,,,,"[u'dance pop', u'pop', u'pop rap', u'post-teen pop']",[u'post-teen pop'],rap,Praying,spotify:album:4pfzhxwwQy4B8lySxjwKdt,1,single,7/6/17
12/16/17,NA,Strip That Down,strip that down,liam payne,liam payne,10,36,28,41,-5,,,,"[u'dance pop', u'edm', u'pop', u'post-teen pop']",[u'post-teen pop'],edm,Strip That Down,spotify:album:4PrFFsJ2WAD46IXNdfx2dx,1,single,5/18/17
12/16/17,NA,Do Re Mi,do re mi,blackbear,blackbear,40,41,25,44,-3,,,,[u'pop'],[u'pop'],pop,digital druglord,spotify:album:30QoUTsSdpQuZunPNFsLnm,10,album,4/21/17
12/16/17,NA,Slow Hands,slow hands,niall horan,niall horan,11,40,31,50,-10,,,,"[u'pop', u'post-teen pop']",[u'post-teen pop'],pop,Slow Hands,spotify:album:6nkXOiymyczxK1XCZW5HEk,1,single,5/4/17
12/16/17,NA,Fix A Drink,fix a drink,chris janson,chris janson,67,78,14,90,-12,,,,"[u'contemporary country', u'country road', u'lift kit', u'modern country rock', u'redneck']",[u'redneck'],country,EVERYBODY,spotify:album:6De0uTqKw2KMGDzidbCPhS,12,album,9/22/17
12/16/17,NA,It's Everyday Bro,it's everyday bro,jake paul,jake paul,91,0,2,91,Re-Entry,,,,[],[],unknown,It's Everyday Bro,spotify:album:3Mpu7b9pSfSr8kPrDazptH,1,single,5/30/17
12/16/17,NA,Go Flex,go flex,post malone,post malone,76,91,11,95,-4,,,,"[u'pop', u'rap']",[u'rap'],rap,Stoney (Deluxe),spotify:album:5s0rmjP8XOPhP6HhqOhuyC,18,album,12/9/16
12/16/17,NA,Beautiful Trauma,beautiful trauma,p!nk,p!nk,95,95,2,97,-2,,,,"[u'dance pop', u'pop', u'post-teen pop']",[u'post-teen pop'],pop,Beautiful Trauma,spotify:album:7hwhuEQT4Fp5bzwLlYZtiz,13,album,10/13/17
12/16/17,NA,Total Eclipse Of The Heart,total eclipse of the heart,chloe kohanski,chloe kohanski,99,0,1,99,New,,,,[],[],unknown,The Complete Season 13 Collection (The Voice Performance),spotify:album:2q89dU9XWS8adcMZTqupzF,12,album,12/20/17
12/16/17,NA,Perro Fiel,perro fiel,shakira,shakira,100,0,1,100,New,,,,"[u'colombian pop', u'dance pop', u'latin', u'latin pop', u'mexican pop', u'pop']",[u'pop'],pop,El Dorado,spotify:album:6bUxh58rYTL67FS8dyTKMN,13,album,5/26/17
12/17/16,NA,Stargirl Interlude,stargirl interlude,the weeknd,the weeknd,61,0,1,61,New,,,,"[u'canadian pop', u'pop', u'rap']",[u'rap'],rap,Starboy,spotify:album:2ODvWsOgouMbaA5xf0RkJe,18,album,11/25/16
12/17/16,NA,Nothing Without You,nothing without you,the weeknd,the weeknd,68,0,1,68,New,,,,"[u'canadian pop', u'pop', u'rap']",[u'rap'],rap,Starboy,spotify:album:2ODvWsOgouMbaA5xf0RkJe,18,album,11/25/16
12/17/16,NA,A Lonely Night,a lonely night,the weeknd,the weeknd,69,0,1,69,New,,,,"[u'canadian pop', u'pop', u'rap']",[u'rap'],rap,Starboy,spotify:album:2ODvWsOgouMbaA5xf0RkJe,18,album,11/25/16
12/17/16,NA,Love To Lay,love to lay,the weeknd,the weeknd,71,0,1,71,New,,,,"[u'canadian pop', u'pop', u'rap']",[u'rap'],rap,Starboy,spotify:album:2ODvWsOgouMbaA5xf0RkJe,18,album,11/25/16
12/17/16,NA,Distraction,distraction,kehlani,kehlani,85,0,1,85,New,,,,"[u'dance pop', u'indie r&b', u'pop', u'post-teen pop', u'r&b']",[u'r&b'],r&b,SweetSexySavage (Deluxe),spotify:album:4B4in9QlrlYWSHlYSRebdC,19,album,1/27/17
12/17/16,NA,A Little More Summertime,a little more summertime,jason aldean,jason aldean,52,64,13,87,-23,,,,"[u'contemporary country', u'country', u'country road']",[u'country road'],country,They Don't Know,spotify:album:64IFfMf7W67CLvXaYeRNB6,15,album,9/9/16
12/17/16,NA,Look Alive,look alive,rae sremmurd,rae sremmurd,72,72,6,94,-22,,,,"[u'pop', u'pop rap', u'rap', u'trap music']",[u'trap music'],rap,SremmLife 2 (Deluxe),spotify:album:5v6iBhIlflzR9rEd1LAMbd,14,album,8/12/16
12/17/16,NA,Fade,fade,kanye west,kanye west,47,71,13,96,-25,,,,"[u'pop rap', u'rap']",[u'rap'],rap,The Life Of Pablo,spotify:album:7gsWAHLeT0w7es6FofOXk1,20,album,6/10/16
12/17/16,NA,Capsize,capsize,frenship,frenship,78,84,10,97,-13,,,,"[u'deep tropical house', u'indie poptimism', u'pop', u'tropical house']",[u'tropical house'],edm,Truce - EP,spotify:album:5qeKpDQFyotJjLh61pUZQo,5,single,9/2/16
12/2/17,NA,What Ifs,what ifs,kane brown,kane brown,26,39,23,43,-4,,,,"[u'contemporary country', u'country road']",[u'country road'],country,Kane Brown,spotify:album:4hhvgHjPqUOAYkclDkhL2T,11,album,12/2/16
12/2/17,NA,XO TOUR Llif3,xo tour llif3,lil uzi vert,lil uzi vert,7,45,34,48,-3,,,,"[u'pop', u'rap', u'trap music']",[u'trap music'],rap,Luv Is Rage 2,spotify:album:733e1ZfktLSwj96X5rsMeE,16,album,8/25/17
12/2/17,NA,Something Just Like This,something just like this,the chainsmokers,the chainsmokers,3,42,39,49,-7,,,,"[u'pop', u'tropical house']",[u'tropical house'],edm,Something Just Like This,spotify:album:7IzpJkWQqgz1BTutQvSitX,1,single,2/22/17
12/2/17,NA,Crew,crew,goldlink,goldlink,45,51,21,50,1,,,,"[u'hip hop', u'indie r&b', u'pop rap', u'rap', u'underground hip hop']",[u'underground hip hop'],r&b,At What Cost,spotify:album:18JrBX1QkpnUSJF3oxX6RX,14,album,3/24/17
12/2/17,NA,Female,female,keith urban,keith urban,69,0,1,69,New,,,,"[u'australian country', u'contemporary country', u'country', u'country road']",[u'country road'],country,Graffiti U,spotify:album:52aaxT2Se2oUyijUbWwp3Z,15,album,4/27/18
12/2/17,NA,Call It What You Want,call it what you want,taylor swift,taylor swift,27,27,2,73,-46,,,,"[u'dance pop', u'pop', u'post-teen pop']",[u'post-teen pop'],pop,reputation,spotify:album:6DEjYFkNZh67HP7R9PSZvv,15,album,11/10/17
12/2/17,NA,Rap Saved Me,rap saved me,"21 savage, offset",21 savage,64,64,3,88,-24,,,,"[u'pop', u'rap', u'trap music']",[u'trap music'],rap,Without Warning,spotify:album:0MV1yCXcNNQBfwApqAVkH0,10,album,10/30/17
12/2/17,NA,Gorgeous,gorgeous,taylor swift,taylor swift,13,85,4,89,-4,,,,"[u'dance pop', u'pop', u'post-teen pop']",[u'post-teen pop'],pop,reputation,spotify:album:6DEjYFkNZh67HP7R9PSZvv,15,album,11/10/17
12/2/17,NA,Smooth,smooth,florida georgia line,florida georgia line,89,91,7,92,-1,,,,"[u'contemporary country', u'country road', u'modern country rock']",[u'modern country rock'],country,Dig Your Roots,spotify:album:09KOjaflTBRE28GVvXqkYC,15,album,8/26/16
12/2/17,NA,The Plan,the plan,g-eazy,g-eazy,96,0,1,96,New,,,,"[u'indie pop rap', u'pop', u'rap']",[u'rap'],rap,The Beautiful & Damned,spotify:album:1VAc77UvK5wj8ZSWCo3V2b,20,album,12/15/17
12/2/17,NA,Patek Water,patek water,future,future,50,97,4,100,-3,,,,"[u'pop', u'pop rap', u'rap', u'southern hip hop', u'trap music']",[u'trap music'],rap,SUPER SLIMEY,spotify:album:187UNqZ7MX3neMYkkevmdm,13,album,10/20/17
12/23/17,NA,Congratulations,congratulations,post malone,post malone,8,45,50,49,-4,,,,"[u'pop', u'rap']",[u'rap'],rap,Stoney (Deluxe),spotify:album:5s0rmjP8XOPhP6HhqOhuyC,18,album,12/9/16
12/23/17,NA,Love So Soft,love so soft,kelly clarkson,kelly clarkson,47,70,13,79,-9,,,,"[u'dance pop', u'neo mellow', u'pop', u'pop rock', u'post-teen pop', u'r&b', u'talent show']",[u'talent show'],r&b,Meaning Of Life,spotify:album:6GBu7GU6dztLYlZuUHiwA2,14,album,10/27/17
12/23/17,NA,Broken Halos,broken halos,chris stapleton,chris stapleton,90,0,5,90,Re-Entry,,,,[u'contemporary country'],[u'contemporary country'],country,From A Room: Volume 1,spotify:album:5L0e8X6Mf9lfjs2miK2WUB,9,album,5/5/17
12/23/17,NA,Transportin',transportin',kodak black,kodak black,46,87,16,92,-5,,,,"[u'pop', u'rap', u'southern hip hop', u'trap music']",[u'trap music'],rap,Project Baby 2,spotify:album:51wp3EOOp2mBIjhZjR7W0i,19,album,8/18/17
12/23/17,NA,Ask Me How I Know,ask me how i know,garth brooks,garth brooks,71,71,7,94,-23,,,,"[u'contemporary country', u'country', u'country road']",[u'country road'],country,Greatest Karaoke Country Hits December.2017,spotify:album:6VLK0q5kqylmUXCZm7yw9n,24,compilation,12/17/17
12/23/17,NA,Bella y Sensual,bella y sensual,romeo santos,romeo santos,95,0,1,95,New,,,,"[u'bachata', u'latin', u'tropical']",[u'tropical'],unknown,Golden,spotify:album:6bm9EpUNvQ9xMglBJGRmgS,18,album,7/21/17
12/23/17,NA,Criminal,criminal,natti natasha,natti natasha,99,0,1,99,New,,,,[],[],unknown,Criminal,spotify:album:0S19ks6TFDHZKEYWFvrRm0,1,single,9/1/17
12/23/17,NA,Sauce It Up,sauce it up,lil uzi vert,lil uzi vert,49,96,15,100,-4,,,,"[u'pop', u'rap', u'trap music']",[u'trap music'],rap,Luv Is Rage 2,spotify:album:733e1ZfktLSwj96X5rsMeE,16,album,8/25/17
12/24/16,NA,This Is What You Came For,this is what you came for,calvin harris,calvin harris,3,33,32,36,-3,,,,"[u'dance pop', u'edm', u'electro house', u'house', u'pop', u'progressive house']",[u'progressive house'],edm,This Is What You Came For,spotify:album:3pEgGUv379EDinvg1TN7Kt,1,single,4/29/16
